payment_id,account_id,payment_date,amount,payment_type,or_ar_number,raw_remark
1372,Buenaflor3_88,,500.0,DCS Fee,,DCS
1373,Buenaflor3_88,2021-12-04,5000.0,Installment,,
1374,Buenaflor3_88,2022-01-14,5000.0,Installment,,
1375,Buenaflor3_88,2022-03-22,5000.0,Installment,,
1376,Buenaflor3_89,2022-02-23,6250.0,Installment,,
1377,Buenaflor3_89,2022-03-31,6250.0,Installment,,
1378,Buenaflor3_90,2022-09-16,5000.0,Installment,,
1379,Buenaflor3_90,2022-10-15,10000.0,Installment,,
1380,Buenaflor3_92,2022-12-02,9700.0,Installment,,
1381,Buenaflor3_92,2023-02-01,9700.0,Installment,,
1382,Buenaflor3_92,2023-03-31,9700.0,Installment,,
1383,Buenaflor3_94,2021-08-25,5500.0,Installment,,
1384,Buenaflor3_94,2021-10-27,10800.0,Installment,,
1385,Buenaflor3_94,2021-12-04,5300.0,Installment,,
1386,Buenaflor3_94,2022-03-12,16200.0,Installment,,
1387,Buenaflor3_94,2022-06-04,16200.0,Installment,,
1388,Buenaflor3_94,2022-07-22,5400.0,Installment,,
1389,Buenaflor 4_2,2022-03-07,22300.0,Installment,,
1390,Buenaflor 4_2,2022-04-09,22300.0,Installment,,
1391,Buenaflor 4_2,2022-05-19,5000.0,Installment,,
1392,Buenaflor 4_2,2022-06-20,300000.0,Installment,,
1393,Buenaflor 4_2,2022-10-14,15000.0,Installment,,
1394,Buenaflor 4_2,,40000.0,Installment,,01/31/21023
1395,Buenaflor 4_2,2023-03-23,59580.0,Installment,,
1396,Buenaflor 4_2,,2000.0,DAS Fee,,DAS
1397,Buenaflor 4_2,,1000.0,Titling Fee,,Titling
1398,Buenaflor 4_3,2024-01-09,10000.0,Installment,,
1399,Buenaflor 4_3,2025-11-20,20000.0,Installment,,
1400,Buenaflor 4_4,2024-07-02,4000.0,Installment,,
1401,Buenaflor 4_4,2024-10-19,6000.0,Installment,,
1402,Buenaflor 4_4,2025-04-12,5000.0,Installment,,
1403,Buenaflor 4_4,2025-08-09,4000.0,Installment,,
1404,Buenaflor 4_4,2025-12-15,5000.0,Installment,,
1405,Buenaflor 4_4,2026-04-06,4000.0,Installment,,
1406,Buenaflor 4_4,2026-07-14,5000.0,Installment,,
1407,Buenaflor 4_5,2025-05-02,27000.0,Installment,,
1408,Buenaflor 4_5,2025-07-03,14000.0,Installment,,
1409,Buenaflor 4_5,2025-11-03,13000.0,Installment,,
1410,Buenaflor 4_5,2025-11-03,2000.0,Installment,,
1411,Buenaflor 4_5,2026-02-12,15000.0,Installment,,
1412,Buenaflor 4_5,2026-04-17,21000.0,Installment,,
1413,Buenaflor 4_5,2026-07-21,21000.0,Installment,,
1414,Buenaflor 4_5,2026-08-24,10000.0,Installment,,
1415,Buenaflor 4_6,2023-03-02,10000.0,Installment,,
1416,Buenaflor 4_6,2023-05-04,20000.0,Installment,,
1417,Buenaflor 4_6,2023-06-09,40000.0,Installment,,
1418,Buenaflor 4_6,2024-02-29,21000.0,Installment,,
1419,Buenaflor 4_6,2025-04-08,30000.0,Installment,,
1420,Buenaflor 4_6,2025-12-15,23000.0,Installment,,
1421,Buenaflor 4_6,2026-05-20,10000.0,Installment,,
1422,Buenaflor 4_7,2022-05-31,5000.0,Installment,,
1423,Buenaflor 4_7,,10000.0,Installment,,"R,Caños"
1424,Buenaflor 4_8,,5000.0,Installment,,Acar
1425,Buenaflor 4_8,2024-01-25,45000.0,Installment,,
1426,Buenaflor 4_8,2024-02-14,50000.0,Installment,,
1427,Buenaflor 4_8,2024-03-22,30000.0,Installment,,
1428,Buenaflor 4_8,2024-05-08,45000.0,Installment,,
1429,Buenaflor 4_8,2024-06-27,30000.0,Installment,,
1430,Buenaflor 4_8,2024-08-22,20000.0,Installment,,
1431,Buenaflor 4_8,2024-10-11,30000.0,Installment,,
1432,Buenaflor 4_8,2024-11-15,30000.0,Installment,,
1433,Buenaflor 4_8,2025-01-11,60000.0,Installment,,
1434,Buenaflor 4_8,2025-03-13,60000.0,Installment,,
1435,Buenaflor 4_8,2025-05-14,60000.0,Installment,,
1436,Buenaflor 4_8,2025-07-25,40000.0,Installment,,
1437,Buenaflor 4_8,2025-08-07,67600.0,Installment,,
1438,Buenaflor 4_8,,2250.0,DAS Fee,,DAS
1439,Buenaflor 4_9,2021-10-13,16067.0,Installment,,
1440,Buenaflor 4_9,2021-11-03,16067.0,Installment,,
1441,Buenaflor 4_9,2021-12-22,16067.0,Installment,,
1442,Buenaflor 4_9,2022-02-15,32134.0,Installment,,
1443,Buenaflor 4_9,2022-04-29,16067.0,Installment,,
1444,Buenaflor 4_9,2022-05-19,16067.0,Installment,,
1445,Buenaflor 4_9,2022-06-30,16067.0,Installment,,
1446,Buenaflor 4_9,2022-08-10,16067.0,Installment,,
1447,Buenaflor 4_9,2022-09-09,16067.0,Installment,,
1448,Buenaflor 4_9,2022-09-28,16067.0,Installment,,
1449,Buenaflor 4_9,2022-10-25,16067.0,Installment,,
1450,Buenaflor 4_9,2022-11-11,16067.0,Installment,,
1451,Buenaflor 4_9,2022-12-27,16067.0,Installment,,
1452,Buenaflor 4_9,2023-01-26,16067.0,Installment,,
1453,Buenaflor 4_9,2023-03-07,16067.0,Installment,,
1454,Buenaflor 4_9,2023-03-16,16067.0,Installment,,
1455,Buenaflor 4_9,2023-04-12,16067.0,Installment,,
1456,Buenaflor 4_9,2023-05-10,16067.0,Installment,,
1457,Buenaflor 4_9,2023-06-16,16067.0,Installment,,
1458,Buenaflor 4_9,2023-08-25,16067.0,Installment,,
1459,Buenaflor 4_9,2023-08-25,16067.0,Installment,,
1460,Buenaflor 4_9,2023-09-14,16067.0,Installment,,
1461,Buenaflor 4_9,2023-10-05,16067.0,Installment,,
1462,Buenaflor 4_9,2023-11-23,16067.0,Installment,,
1463,Buenaflor 4_9,2024-01-05,16067.0,Installment,,
1464,Buenaflor 4_9,2024-01-30,16067.0,Installment,,
1465,Buenaflor 4_9,2024-04-29,16067.0,Installment,,
1466,Buenaflor 4_9,2024-07-19,16067.0,Installment,,
1467,Buenaflor 4_9,2024-08-01,16067.0,Installment,,
1468,Buenaflor 4_9,2024-09-30,16067.0,Installment,,
1469,Buenaflor 4_9,2024-10-09,16067.0,Installment,,
1470,Buenaflor 4_9,2024-11-12,16067.0,Installment,,
1471,Buenaflor 4_9,2024-12-20,16067.0,Installment,,
1472,Buenaflor 4_9,2025-01-18,16067.0,Installment,,
1473,Buenaflor 4_9,2025-02-21,16055.0,Installment,,
1474,Buenaflor 4_9,,6000.0,DAS Fee,,DAS
1475,Buenaflor 4_10,2022-07-15,150000.0,Installment,,
1476,Buenaflor 4_10,2022-09-23,100000.0,Installment,,
1477,Buenaflor 4_10,,3000.0,DAS Fee,,DAS
1478,Buenaflor 4_11,2021-07-05,10000.0,Installment,,
1479,Buenaflor 4_11,2021-12-16,20000.0,Installment,,
1480,Buenaflor 4_11,2023-03-16,150000.0,Installment,,
1481,Buenaflor 4_11,2023-10-27,100000.0,Installment,,
1482,Buenaflor 4_11,2023-11-28,235200.0,Installment,,
1483,Buenaflor 4_12,2022-09-02,40000.0,Installment,,
1484,Buenaflor 4_12,2022-10-07,15000.0,Installment,,
1485,Buenaflor 4_12,2022-11-11,15000.0,Installment,,
1486,Buenaflor 4_12,2022-12-05,15000.0,Installment,,
1487,Buenaflor 4_12,2023-01-03,15000.0,Installment,,
1488,Buenaflor 4_12,2023-02-07,15000.0,Installment,,
1489,Buenaflor 4_12,2023-03-06,15000.0,Installment,,
1490,Buenaflor 4_12,2023-03-30,15000.0,Installment,,
1491,Buenaflor 4_12,2023-04-24,15000.0,Installment,,
1492,Buenaflor 4_12,2023-06-21,15000.0,Installment,,
1493,Buenaflor 4_12,2023-11-15,14000.0,Installment,,
1494,Buenaflor 4_12,2024-01-03,15000.0,Installment,,
1495,Buenaflor 4_12,2024-05-10,15000.0,Installment,,
1496,Buenaflor 4_12,2024-06-08,10000.0,Installment,,
1497,Buenaflor 4_12,2024-08-12,14000.0,Installment,,
1498,Buenaflor 4_12,2025-04-10,15000.0,Installment,,
1499,Buenaflor 4_12,2025-05-09,15000.0,Installment,,
1500,Buenaflor 4_12,2025-07-08,15000.0,Installment,,
1501,Buenaflor 4_12,,600.0,DCS Fee,,DCS
1502,Buenaflor 4_12,2025-08-05,15000.0,Installment,,
1503,Buenaflor 4_13,2021-08-04,40000.0,Installment,,
1504,Buenaflor 4_13,2021-10-02,25000.0,Installment,,
1505,Buenaflor 4_13,2021-11-29,15000.0,Installment,,
1506,Buenaflor 4_13,2022-01-13,30000.0,Installment,,
1507,Buenaflor 4_13,2022-03-08,12000.0,Installment,,
1508,Buenaflor 4_13,2022-04-05,5000.0,Installment,,
1509,Buenaflor 4_13,2022-04-14,35000.0,Installment,,
1510,Buenaflor 4_13,2022-05-13,10000.0,Installment,,
1511,Buenaflor 4_13,2022-05-23,15000.0,Installment,,
1512,Buenaflor 4_13,2022-05-28,5000.0,Installment,,
1513,Buenaflor 4_13,2022-05-30,7000.0,Installment,,
1514,Buenaflor 4_13,2022-06-09,5000.0,Installment,,
1515,Buenaflor 4_13,2022-06-28,10000.0,Installment,,
1516,Buenaflor 4_13,2022-07-29,6000.0,Installment,,
1517,Buenaflor 4_13,2022-08-08,15000.0,Installment,,
1518,Buenaflor 4_13,2022-08-22,10000.0,Installment,,
1519,Buenaflor 4_13,2022-09-05,12000.0,Installment,,
1520,Buenaflor 4_13,2022-09-09,10000.0,Installment,,
1521,Buenaflor 4_13,2022-09-13,10000.0,Installment,,
1522,Buenaflor 4_13,2022-09-21,10000.0,Installment,,
1523,Buenaflor 4_13,2022-10-01,10000.0,Installment,,
1524,Buenaflor 4_13,2022-10-06,10000.0,Installment,,
1525,Buenaflor 4_13,2022-10-12,10000.0,Installment,,
1526,Buenaflor 4_13,2022-11-02,10000.0,Installment,,
1527,Buenaflor 4_13,2022-11-12,10000.0,Installment,,
1528,Buenaflor 4_13,2022-11-21,15000.0,Installment,,
1529,Buenaflor 4_13,2022-12-06,10000.0,Installment,,
1530,Buenaflor 4_13,2022-12-16,11600.0,Installment,,
1531,Buenaflor 4_13,2022-12-19,10000.0,Installment,,
1532,Buenaflor 4_13,2022-12-28,10000.0,Installment,,
1533,Buenaflor 4_13,2023-01-06,10000.0,Installment,,
1534,Buenaflor 4_13,2023-01-10,10000.0,Installment,,
1535,Buenaflor 4_13,2023-01-13,10000.0,Installment,,
1536,Buenaflor 4_13,2023-01-18,10000.0,Installment,,
1537,Buenaflor 4_13,2023-01-24,10000.0,Installment,,
1538,Buenaflor 4_13,2023-02-08,15000.0,Installment,,
1539,Buenaflor 4_13,2023-02-15,10000.0,Installment,,
1540,Buenaflor 4_13,2023-02-28,10000.0,Installment,,
1541,Buenaflor 4_13,2023-03-09,10000.0,Installment,,
1542,Buenaflor 4_13,2023-03-22,15000.0,Installment,,
1543,Buenaflor 4_13,2023-03-29,10000.0,Installment,,
1544,Buenaflor 4_13,2023-04-04,15000.0,Installment,,
1545,Buenaflor 4_13,2023-04-12,10000.0,Installment,,
1546,Buenaflor 4_13,2023-04-19,10000.0,Installment,,
1547,Buenaflor 4_13,2023-04-25,10000.0,Installment,,
1548,Buenaflor 4_13,2023-05-03,15000.0,Installment,,
1549,Buenaflor 4_13,2023-05-11,15000.0,Installment,,
1550,Buenaflor 4_13,2023-05-15,15000.0,Installment,,
1551,Buenaflor 4_13,2023-05-24,10000.0,Installment,,
1552,Buenaflor 4_13,2022-04-29,6000.0,Installment,,
1553,Buenaflor 4_13,2023-06-07,26000.0,Installment,,
1554,Buenaflor 4_13,,6800.0,DAS Fee,,DAS
1555,Buenaflor 4_14,2023-05-22,50000.0,Installment,,
1556,Buenaflor 4_14,2025-09-11,5000.0,Installment,,
1557,Buenaflor 4_15,2023-03-02,20000.0,Installment,,
1558,Buenaflor 4_15,2023-06-09,190000.0,Installment,,
1559,Buenaflor 4_15,2023-05-04,20000.0,Installment,,
1560,Buenaflor 4_16,2021-08-23,15000.0,Installment,,
1561,Buenaflor 4_16,2021-11-29,90000.0,Installment,,
1562,Buenaflor 4_16,2022-04-11,60000.0,Installment,,
1563,Buenaflor 4_16,2024-07-10,300000.0,Installment,,
1564,Buenaflor 4_16,2024-08-06,65000.0,Installment,,
1565,Buenaflor 4_16,,1500.0,DAS Fee,,DAS
1566,Buenaflor 4_16,,20000.0,Titling Fee,,individual Title payment
1567,Buenaflor 4_17,2024-04-03,20000.0,Installment,,
1568,Buenaflor 4_17,2024-08-05,50000.0,Installment,,
1569,Buenaflor 4_18,2021-09-02,20000.0,Installment,,
1570,Buenaflor 4_18,2021-10-05,50000.0,Installment,,
1571,Buenaflor 4_18,2022-05-18,150000.0,Installment,,
1572,Buenaflor 4_18,,1000.0,DAS Fee,,DAS
1573,Buenaflor 4_23,,500.0,DCS Fee,,DCS
1574,Buenaflor 4_23,,-30000.0,Refund,,"refunded 30,000(July 15,2024)"
1575,Buenaflor 4_23,2024-10-15,-4000.0,Refund,,"refunded:4,000 (10/15/2024)"
1576,Buenaflor 4_23,2024-10-30,-6000.0,Refund,,"refunded:6,000 (10/30/2024)"
1577,Buenaflor 4_23,2025-05-06,-4600.0,Refund,,"refunded 4,600 (5/6/2025)"
1578,Buenaflor 4_24,2022-05-30,16068.0,Installment,,
1579,Buenaflor 4_24,2022-07-29,16068.0,Installment,,
1580,Buenaflor 4_24,2022-10-03,16068.0,Installment,,
1581,Buenaflor 4_24,2022-12-01,20000.0,Installment,,
1582,Buenaflor 4_28,2021-12-03,5500.0,Installment,,
1583,Buenaflor 4_28,2022-03-19,11000.0,Installment,,
1584,Buenaflor 4_35,2021-09-01,40000.0,Installment,,
1585,Buenaflor 4_35,2021-11-04,60000.0,Installment,,
1586,Buenaflor 4_35,2022-02-12,60000.0,Installment,,
1587,Buenaflor 4_35,2022-06-01,40000.0,Installment,,
1588,Buenaflor 4_35,2022-08-04,60000.0,Installment,,
1589,Buenaflor 4_35,2022-12-30,60000.0,Installment,,
1590,Buenaflor 4_35,2023-04-19,60000.0,Installment,,
1591,Buenaflor 4_35,2024-08-17,-70000.0,Refund,,"refunded:70,000(8/17/2024)"
1592,Buenaflor 4_35,2024-09-17,-100000.0,Refund,,"refunded: 100,000 (9/17/2024)"
1593,Buenaflor 4_35,2024-09-19,-55000.0,Refund,,"refunded: 55,000(9/19/2024)"
1594,Buenaflor 4_35,2025-02-18,-125000.0,Refund,,"refunded 125,000 (2/18/2025)"
1595,Buenaflor 4_35,2025-03-05,-100000.0,Refund,,"refunded 100,000 (3/5/2025)"
1596,Buenaflor 5_9,2022-10-17,5000.0,Installment,,
1597,Buenaflor 5_9,2022-11-29,5000.0,Installment,,
1598,Buenaflor 5_9,2023-02-27,5000.0,Installment,,
1599,Buenaflor 5_9,2023-03-30,6000.0,Installment,,
1600,Buenaflor 5_9,2023-05-31,5000.0,Installment,,
1601,Buenaflor 5_9,2023-07-29,7000.0,Installment,,
1602,Buenaflor 5_9,2023-09-14,7000.0,Installment,,
1603,Buenaflor 5_9,2024-02-23,15000.0,Installment,,
1604,Buenaflor 5_9,2024-03-23,7000.0,Installment,,
1605,Buenaflor 5_9,2024-05-20,12000.0,Installment,,
1606,Buenaflor 5_9,2024-06-29,10000.0,Installment,,
1607,Buenaflor 5_9,2024-08-13,20000.0,Installment,,
1608,Buenaflor 5_9,2024-09-23,10000.0,Installment,,
1609,Buenaflor 5_9,2024-11-08,20000.0,Installment,,
1610,Buenaflor 5_9,2024-11-29,10000.0,Installment,,
1611,Buenaflor 5_9,2025-01-30,10000.0,Installment,,
1612,Buenaflor 5_9,2025-02-13,10000.0,Installment,,
1613,Buenaflor 5_9,2025-03-25,10000.0,Installment,,
1614,Buenaflor 5_9,2025-04-23,10000.0,Installment,,
1615,Buenaflor 5_9,2025-06-27,10000.0,Installment,,
1616,Buenaflor 5_9,2025-07-28,10000.0,Installment,,
1617,Buenaflor 5_9,2025-09-12,20000.0,Installment,,
1618,Buenaflor 5_9,2025-09-29,15000.0,Installment,,
1619,Buenaflor 5_9,2025-10-27,10000.0,Installment,,
1620,Buenaflor 5_9,2025-11-20,10000.0,Installment,,
1621,Buenaflor 5_9,2026-01-22,17103.0,Installment,,
1622,Buenaflor 5_9,,1500.0,DAS Fee,,DAS
1623,Buenaflor 5_10,,500.0,Installment,,AR
1624,Buenaflor 5_14,2022-06-04,5000.0,Installment,,
1625,Buenaflor 5_14,2024-02-19,5000.0,Installment,,
1626,Buenaflor 5_15,,2000.0,Installment,,no date
1627,Buenaflor 5_19,2022-05-21,5000.0,Installment,,
1628,Buenaflor 5_20,2024-02-29,2000.0,Installment,,
1629,Buenaflor 5_22,2024-03-12,3000.0,Installment,,
1630,Buenaflor 5_28,2024-02-26,13924.0,Installment,,
1631,Buenaflor 5_28,2024-03-15,13924.0,Installment,,
1632,Buenaflor 5_33,2024-04-01,2000.0,Installment,,
1633,Buenaflor 5_42,2024-03-17,4000.0,Installment,,
1634,Buenaflor 5_49,2022-08-31,10000.0,Installment,,
1635,Buenaflor 5_49,2022-09-21,10000.0,Installment,,
1636,Buenaflor 5_49,2022-11-02,4000.0,Installment,,
1637,Buenaflor 5_49,2022-12-20,10000.0,Installment,,
1638,Buenaflor 5_49,2023-01-31,11000.0,Installment,,
1639,Buenaflor 5_49,2023-03-16,7000.0,Installment,,
1640,Buenaflor 5_49,2023-04-04,13000.0,Installment,,
1641,Buenaflor 5_49,2023-05-15,5000.0,Installment,,
1642,Buenaflor 5_49,2023-06-13,5000.0,Installment,,
1643,Buenaflor 5_49,2023-08-02,5000.0,Installment,,
1644,Buenaflor 5_49,2023-10-05,25000.0,Installment,,
1645,Buenaflor 5_49,2024-01-08,10000.0,Installment,,
1646,Buenaflor 5_49,2024-01-25,20000.0,Installment,,
1647,Buenaflor 5_49,2024-03-07,10000.0,Installment,,
1648,Buenaflor 5_49,2024-05-06,10000.0,Installment,,
1649,Buenaflor 5_49,2024-05-24,20000.0,Installment,,
1650,Buenaflor 5_49,2024-07-22,12668.0,Installment,,
1651,Buenaflor 5_49,,1000.0,DAS Fee,,DAS
1652,Buenaflor 5_53,2024-04-01,2000.0,Installment,,
1653,Buenaflor 5_54,2024-03-13,4000.0,Installment,,
1654,Buenaflor 5_55,2022-05-21,4725.0,Installment,,
1655,Buenaflor 5_55,2022-08-08,4725.0,Installment,,
1656,Buenaflor 5_55,2022-09-10,4730.0,Installment,,
1657,Buenaflor 5_55,2022-12-06,4730.0,Installment,,
1658,Buenaflor 5_58,2022-12-10,3000.0,Installment,,
1659,Buenaflor 5_58,2023-01-31,3600.0,Installment,,
1660,Buenaflor 5_58,2023-02-28,3600.0,Installment,,
1661,Buenaflor 5_58,2023-04-01,3600.0,Installment,,
1662,Buenaflor 5_58,2023-05-31,7200.0,Installment,,
1663,Buenaflor 5_58,2023-10-03,4000.0,Installment,,
1664,Buenaflor 5_58,2023-12-16,4000.0,Installment,,
1665,Buenaflor 5_58,2024-01-04,4000.0,Installment,,
1666,Buenaflor 5_58,,500.0,DCS Fee,,DCS
1667,Buenaflor 5_58,2024-01-04,4000.0,Installment,,
1668,Buenaflor 5_61,2024-03-15,31000.0,Installment,,
1669,Buenaflor 5_63,2024-02-17,2000.0,Installment,,
1670,Buenaflor 5_64,2024-03-05,2000.0,Installment,,
1671,Buenaflor 5_66,2024-03-18,7812.0,Installment,,
1672,Buenaflor 5_67,2022-12-10,6000.0,Installment,,
1673,Buenaflor 5_67,2023-01-30,10000.0,Installment,,
1674,Buenaflor 5_67,2023-02-28,8000.0,Installment,,
1675,Buenaflor 5_67,2023-04-01,10000.0,Installment,,
1676,Buenaflor 5_67,2023-05-02,10000.0,Installment,,
1677,Buenaflor 5_67,2023-05-31,9000.0,Installment,,
1678,Buenaflor 5_67,2023-07-04,8000.0,Installment,,
1679,Buenaflor 5_67,2023-08-02,8000.0,Installment,,
1680,Buenaflor 5_67,2023-10-03,8000.0,Installment,,
1681,Buenaflor 5_67,2023-12-16,16000.0,Installment,,
1682,Buenaflor 5_67,,500.0,DCS Fee,,DCS
1683,Buenaflor 5_67,2024-01-09,8500.0,Installment,,
1684,Buenaflor 5_68,2024-04-01,35000.0,Installment,,
1685,Buenaflor 5_72,2024-03-16,10000.0,Installment,,
1686,Buenaflor 5_76,2024-03-18,7812.0,Installment,,
1687,Buenaflor 5_77,2024-03-15,3056.0,Installment,,
1688,Buenaflor 5_78,2024-02-19,40000.0,Installment,,
1689,Buenaflor 5_78,2024-02-21,20000.0,Installment,,
1690,Buenaflor 5_79,2024-03-18,2500.0,Installment,,
1691,Buenaflor 5_81,2024-04-06,15000.0,Installment,,
1692,Buenaflor 5_81,2026-03-10,15000.0,Installment,,
1693,Buenaflor 5_81,2026-06-02,5000.0,Installment,,
1694,Buenaflor 5_81,2025-12-07,10000.0,Installment,,
1695,Buenaflor 5_81,2024-09-06,15000.0,Installment,,
1696,Buenaflor 5_81,2026-06-02,5000.0,Installment,,
1697,Buenaflor 5_81,2026-08-10,10000.0,Installment,,
1698,Buenaflor 5_84,2022-12-10,3571.0,Installment,,
1699,Buenaflor 5_84,2023-01-30,14284.0,Installment,,
1700,Buenaflor 5_84,2023-02-28,3650.0,Installment,,
1701,Buenaflor 5_84,2023-04-01,3600.0,Installment,,
1702,Buenaflor 5_84,2023-05-02,4000.0,Installment,,
1703,Buenaflor 5_84,2023-05-31,3600.0,Installment,,
1704,Buenaflor 5_84,2023-07-04,3600.0,Installment,,
1705,Buenaflor 5_84,2023-08-02,3600.0,Installment,,
1706,Buenaflor 5_84,2023-10-03,2700.0,Installment,,
1707,Buenaflor 5_84,2023-12-16,7200.0,Installment,,
1708,Buenaflor 5_84,,500.0,DCS Fee,,DCS
1709,Buenaflor 5_85,,4000.0,Installment,,no date
1710,Buenaflor 5_89,2022-12-10,3571.0,Installment,,
1711,Buenaflor 5_89,2023-01-30,5000.0,Installment,,
1712,Buenaflor 5_89,2023-02-28,3650.0,Installment,,
1713,Buenaflor 5_89,2023-04-01,3600.0,Installment,,
1714,Buenaflor 5_89,2023-05-02,4000.0,Installment,,
1715,Buenaflor 5_89,2023-05-31,4000.0,Installment,,
1716,Buenaflor 5_89,2023-07-04,3600.0,Installment,,
1717,Buenaflor 5_89,2023-08-02,3600.0,Installment,,
1718,Buenaflor 5_89,2023-10-03,3800.0,Installment,,
1719,Buenaflor 5_89,2023-12-16,7500.0,Installment,,
1720,Buenaflor 5_89,2024-01-09,3600.0,Installment,,
1721,Buenaflor 5_90,2024-02-22,2000.0,Installment,,
1722,Buenaflor 5_98,2024-03-12,3000.0,Installment,,
1723,Buenaflor 5_99,2024-04-01,7500.0,Installment,,
1724,Buenaflor 5_103,2024-02-21,3056.0,Installment,,
1725,Buenaflor 5_104,2024-04-01,2000.0,Installment,,
1726,Buenaflor 5_106,2024-02-26,2000.0,Installment,,
1727,Buenaflor 5_107,2024-03-26,4000.0,Installment,,
1728,Buenaflor 5_108,2024-03-06,26000.0,Installment,,
1729,Buenaflor 5_109,2024-04-01,2000.0,Installment,,
1730,Buenaflor 5_112,2024-03-22,3000.0,Installment,,
1731,Buenaflor 5_114,2025-06-23,21000.0,Installment,,
1732,Buenaflor 5_114,,1000.0,DAS Fee,,DAS
1733,Buenaflor 5_118,2024-03-05,4000.0,Installment,,
1734,Buenaflor 5_120,2025-12-03,6000.0,Installment,,
1735,Buenaflor 5_120,2026-01-27,2800.0,Installment,,
1736,Buenaflor 5_120,2026-01-29,9500.0,Installment,,
1737,Buenaflor 5_120,2026-05-02,2000.0,Installment,,
1738,Buenaflor 5_120,2026-08-03,5000.0,Installment,,
1739,Buenaflor 5_121,2024-02-16,3000.0,Installment,,
1740,Buenaflor 5_129,2022-05-31,5000.0,Installment,,
1741,Buenaflor 5_130,2022-12-10,3000.0,Installment,,
1742,Buenaflor 5_130,2023-01-31,3600.0,Installment,,
1743,Buenaflor 5_130,2023-02-28,3600.0,Installment,,
1744,Buenaflor 5_130,2023-04-01,3600.0,Installment,,
1745,Buenaflor 5_131,2023-05-31,7200.0,Installment,,
1746,Buenaflor 5_131,2023-10-03,4000.0,Installment,,
1747,Buenaflor 5_132,2022-10-17,5000.0,Installment,,
1748,Buenaflor 5_132,2023-02-27,3000.0,Installment,,
1749,Buenaflor 5_132,2023-05-31,4000.0,Installment,,
1750,Buenaflor 5_132,2023-08-08,6000.0,Installment,,
1751,Buenaflor 5_132,2024-02-23,9000.0,Installment,,
1752,Buenaflor 5_132,2024-05-20,7000.0,Installment,,
1753,Buenaflor 5_132,2024-06-29,4000.0,Installment,,
1754,Buenaflor 5_132,2024-08-13,7000.0,Installment,,
1755,Buenaflor 5_132,2025-01-03,5000.0,Installment,,
1756,Buenaflor 5_132,2025-02-13,10000.0,Installment,,
1757,Buenaflor 5_132,2025-03-25,5000.0,Installment,,
1758,Buenaflor 5_132,2025-04-23,5000.0,Installment,,
1759,Buenaflor 5_135,2023-02-13,2500.0,Installment,,
